,id,date,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,yr_built,zipcode,lat,long,age
9085,3222049055,2015-01-16,650000.0,3,1,19386,1,1,1965,98198,47.3554,-122.324,50
9086,1222069133,2015-02-24,415000.0,4,2,213008,1,0,1975,98038,47.4039,-121.98,40
9087,9165100230,2014-12-22,575000.0,3,2,3880,1,0,1951,98117,47.6814,-122.392,63
9088,8091411120,2014-07-17,220000.0,3,2,7205,1,0,1985,98030,47.349,-122.166,29
9089,1777600230,2014-05-06,610000.0,4,3,10117,1,0,1967,98006,47.5694,-122.132,47
9090,5101400862,2014-05-12,499950.0,3,1,6380,1,0,1941,98115,47.692,-122.308,73
9091,5317100325,2015-03-03,883000.0,4,2,6874,2,0,1990,98112,47.6215,-122.29,25
9092,9324800455,2014-10-23,436000.0,2,1,8100,1,0,1925,98125,47.7326,-122.288,89
9093,880000208,2014-12-13,320000.0,3,2,1356,2,0,2007,98106,47.5257,-122.361,7
9094,1223089081,2014-05-30,425000.0,3,1,44000,1,0,1989,98045,47.4851,-121.716,25
9095,5556800150,2014-05-15,204700.0,4,2,9987,1,0,1967,98001,47.3406,-122.284,47
9096,4174600331,2014-07-17,384000.0,6,3,4502,1,0,1987,98108,47.5552,-122.3,27
9097,5419801120,2015-01-13,314000.0,3,2,8200,2,0,1984,98031,47.402,-122.183,31
9098,3649100674,2015-04-30,535000.0,3,2,6263,2,0,2003,98028,47.7379,-122.248,12
9099,1525069058,2014-06-26,568000.0,4,1,265716,1,0,1979,98053,47.657,-122.026,35
9100,7202000220,2015-05-01,426000.0,4,1,5850,1,0,1973,98052,47.7,-122.129,42
9101,7129301001,2014-12-09,675000.0,4,2,6780,2,0,1908,98118,47.5131,-122.256,106
9102,8860500150,2014-06-13,380000.0,4,2,6365,2,0,2000,98055,47.4608,-122.215,14
9103,7384500110,2014-07-23,685000.0,3,2,8000,3,0,1927,98116,47.5605,-122.402,87
9104,622069123,2014-08-19,429000.0,3,2,52826,1,0,1991,98058,47.4164,-122.092,23
9105,164000361,2015-04-21,799000.0,4,1,6583,1,0,1968,98133,47.7273,-122.351,47
9106,3438500790,2014-09-20,318500.0,5,1,6986,1,0,1978,98106,47.5503,-122.356,36
9107,2024059110,2015-04-20,925000.0,3,3,20900,2,0,2002,98006,47.5506,-122.187,13
9108,7338400945,2015-02-24,420000.0,3,1,5000,1,0,1963,98118,47.5322,-122.29,52
9109,809003160,2014-12-18,570000.0,2,1,4000,1,0,1906,98109,47.6388,-122.35,108
9110,8650700090,2014-08-13,1052500.0,4,2,12840,2,0,1960,98040,47.5489,-122.219,54
9111,8151600663,2014-09-17,333000.0,3,1,8450,1,0,1954,98146,47.503,-122.364,60
9112,7352200100,2015-02-24,1360000.0,2,1,14138,2,1,1931,98125,47.7142,-122.277,84
9113,1952200220,2014-06-03,660000.0,3,2,2798,3,0,1953,98102,47.641,-122.315,61
9114,1568100300,2014-09-17,350000.0,6,4,8504,2,0,1980,98155,47.7351,-122.295,34
9115,1568100300,2015-01-21,682500.0,6,4,8504,2,0,1980,98155,47.7351,-122.295,35
9116,2113700485,2014-12-10,399990.0,5,2,4000,1,0,1943,98106,47.5312,-122.354,71
9117,1454600156,2014-06-25,860000.0,5,3,9648,2,0,1968,98125,47.7262,-122.282,46
9118,4204400201,2014-10-21,216180.0,2,1,7797,1,0,1948,98055,47.4871,-122.22,66
9119,8856890330,2014-09-15,300000.0,4,2,9613,2,0,1989,98058,47.463,-122.125,25
9120,1922059278,2014-10-14,145000.0,3,1,11880,1,0,1960,98030,47.3762,-122.219,54
9121,1922059278,2015-03-05,255000.0,3,1,11880,1,0,1960,98030,47.3762,-122.219,55
9122,6623400356,2014-07-02,250000.0,3,1,24805,1,0,1984,98031,47.4236,-122.195,30
9123,9407111250,2014-10-29,245000.0,3,1,8625,1,0,1978,98045,47.4465,-121.77,36
9124,5422570760,2014-10-14,445000.0,3,1,7056,2,0,1979,98052,47.6602,-122.13,35
9125,4036800910,2014-05-14,562000.0,3,1,8000,1,0,1957,98008,47.6017,-122.122,57
9126,259600530,2014-05-05,501000.0,4,1,7519,1,0,1963,98008,47.632,-122.119,51
9127,6303400981,2015-01-13,190000.0,3,1,5850,1,0,1918,98146,47.5064,-122.356,97
9128,7701990300,2014-05-16,862500.0,4,2,24440,2,0,1996,98077,47.7073,-122.07,18
9129,5700002510,2014-06-11,1085000.0,5,2,6000,2,0,1922,98144,47.5764,-122.287,92
9130,2011400230,2014-06-26,575000.0,5,3,49709,1,0,1960,98198,47.3908,-122.32,54
9131,1921069059,2014-12-30,250000.0,1,1,123710,1,0,1935,98092,47.2893,-122.084,79
9133,2102700025,2014-10-09,1400000.0,5,3,9270,2,0,1957,98116,47.5717,-122.409,57
9134,4222300040,2014-12-16,284850.0,3,1,8256,1,0,1969,98003,47.3488,-122.304,45
9135,3649100676,2015-02-19,570000.0,4,2,7910,2,0,2003,98028,47.7378,-122.248,12
9136,372000040,2014-10-03,304000.0,3,1,6000,1,0,1954,98178,47.4999,-122.223,60
9137,7312200040,2014-12-16,560000.0,4,2,9787,1,0,1983,98056,47.5344,-122.189,31
9138,6052400975,2014-08-26,325000.0,3,1,8160,1,0,1954,98198,47.4013,-122.321,60
9139,826000495,2015-02-06,557510.0,4,2,4800,1,0,1912,98136,47.5454,-122.383,103
9140,8731900880,2015-04-20,305000.0,4,2,8820,1,0,1967,98023,47.3122,-122.376,48
9141,1523059100,2014-09-02,320000.0,5,1,27350,1,0,1958,98059,47.4809,-122.153,56
9142,2597550090,2014-09-05,455000.0,5,2,28212,1,0,1978,98042,47.3342,-122.108,36
9143,3581000210,2014-09-04,383001.0,3,1,7210,1,0,1963,98034,47.7267,-122.241,51
9144,4048400191,2014-06-05,545000.0,3,1,51649,1,0,1931,98059,47.4704,-122.076,83
9145,7578200025,2015-04-08,487500.0,2,1,5000,1,0,1925,98116,47.5717,-122.382,90
9146,2379300330,2014-07-02,345000.0,5,2,6994,2,0,2002,98030,47.3572,-122.192,12
9147,8917100180,2014-06-04,583000.0,6,2,16411,1,0,1974,98052,47.6309,-122.093,40
9148,3395300180,2014-08-12,534950.0,3,2,12286,2,0,1977,98052,47.6471,-122.114,37
9149,369000690,2014-08-12,403504.0,4,1,5750,1,0,1904,98199,47.6562,-122.389,110
9150,7977200720,2015-04-27,500000.0,3,1,6120,1,0,1946,98115,47.6858,-122.295,69
9151,2322069175,2015-02-24,319502.0,3,1,38707,1,0,1990,98010,47.3778,-122.001,25
9152,2324039100,2014-11-12,525000.0,4,2,5080,2,0,1960,98126,47.5547,-122.379,54
9153,5631500866,2014-05-06,563000.0,4,3,15480,2,0,1996,98028,47.7466,-122.241,18
9154,2877101745,2014-08-04,898500.0,4,2,5000,1,0,1911,98117,47.6768,-122.363,103
9155,721069087,2014-05-07,651000.0,3,2,108366,2,0,1991,98042,47.327,-122.094,23
9156,7934000145,2014-12-01,450000.0,4,2,6400,2,0,1911,98136,47.5563,-122.393,103
9157,6072760360,2015-03-21,665000.0,4,2,8149,1,0,1975,98006,47.5624,-122.176,40
9158,6021501635,2014-11-02,825000.0,4,2,4000,2,0,1929,98117,47.6885,-122.386,85
9159,1821059067,2014-06-25,200000.0,3,1,4800,1,0,1938,98002,47.3101,-122.212,76
9160,3295750610,2014-09-04,295000.0,3,2,6092,1,0,1998,98030,47.3838,-122.184,16
9161,2926059146,2014-12-15,748000.0,4,2,8379,2,0,2004,98034,47.7043,-122.192,10
9162,9429500146,2014-07-14,580000.0,3,2,18750,1,0,1967,98027,47.5717,-122.12,47
9163,7893207490,2015-02-12,275000.0,3,1,10744,1,0,1942,98198,47.4226,-122.327,73
9164,8945300110,2015-03-26,196000.0,3,1,8470,1,0,1963,98023,47.3056,-122.37,52
9165,8151600610,2014-05-22,235750.0,2,1,11250,1,0,1938,98146,47.5036,-122.362,76
9166,2923049399,2015-03-23,315000.0,3,2,8480,1,0,1965,98148,47.4562,-122.33,50
9167,3260810110,2014-08-25,338000.0,4,2,10631,2,0,1999,98003,47.3473,-122.302,15
9168,5104530770,2015-01-21,353000.0,4,2,4249,2,0,2006,98038,47.3516,-122.0,9
9169,8661000033,2014-06-27,235000.0,3,1,6300,1,0,1998,98022,47.2074,-122.001,16
9170,4017050820,2015-03-20,569999.0,3,2,13880,2,0,1990,98038,47.3726,-122.025,25
9171,226039279,2014-09-18,505000.0,4,2,12540,2,0,1968,98177,47.7732,-122.382,46
9172,1338800785,2015-03-06,1234000.0,4,3,4600,1,0,1906,98112,47.6258,-122.305,109
9173,2921049079,2014-05-14,299000.0,2,1,34395,1,0,1950,98003,47.2802,-122.316,64
9174,5113260040,2014-10-16,240000.0,3,2,6360,1,0,1991,98038,47.3878,-122.052,23
9175,3124059023,2015-02-13,1955000.0,3,1,12566,1,1,1960,98040,47.5287,-122.22,55
9176,5351200265,2014-09-11,1265000.0,4,3,3604,2,0,1913,98122,47.6145,-122.284,101
9177,2591010150,2015-04-14,405000.0,2,1,2653,2,0,1986,98033,47.6934,-122.184,29
9178,6163900821,2014-06-24,304000.0,4,2,8454,1,0,1953,98155,47.7572,-122.318,61
9179,2310060230,2014-10-10,272000.0,4,2,5555,2,0,2003,98038,47.3498,-122.052,11
9180,4449800315,2014-06-20,412000.0,2,1,3960,1,0,1925,98117,47.6899,-122.391,89
9181,3299600120,2014-07-18,698000.0,4,2,7231,2,0,2001,98075,47.5623,-122.032,13
9182,2490200615,2014-06-09,400000.0,2,1,5100,1,0,1942,98136,47.5323,-122.383,72
9183,1565950230,2014-11-20,305000.0,3,2,6825,2,0,1994,98055,47.4314,-122.189,20
9184,6402700110,2014-09-10,585000.0,4,2,12753,1,0,1962,98033,47.6947,-122.177,52
9185,5029450100,2014-08-12,190000.0,2,1,9031,1,0,1982,98023,47.2915,-122.368,32
9186,7525530590,2014-07-20,760000.0,4,2,12788,2,0,1988,98075,47.5601,-122.037,26
9187,226059103,2014-05-27,570000.0,3,1,36210,1,0,1977,98072,47.7692,-122.128,37
9188,6197200021,2014-11-06,144000.0,3,1,6800,1,0,1946,98058,47.4411,-122.186,68
9189,7227500910,2014-06-24,139000.0,2,1,5280,1,0,1942,98056,47.4953,-122.187,72
9190,5100402644,2014-11-19,525000.0,4,1,6380,1,0,1945,98115,47.6942,-122.319,69
9191,748000205,2014-07-16,293000.0,1,1,5421,1,0,1935,98177,47.7322,-122.359,79
9192,7899800476,2015-04-27,267100.0,2,2,1580,2,0,2005,98106,47.5243,-122.36,10
9193,3885804390,2015-04-21,1500000.0,4,3,5222,2,0,2005,98033,47.6845,-122.209,10
9194,1796370150,2014-10-28,240000.0,3,2,15334,2,0,1992,98042,47.3719,-122.091,22
9195,7935000625,2015-04-09,975000.0,3,2,7000,2,0,1915,98136,47.5465,-122.398,100
9196,1761300100,2014-06-18,279950.0,5,1,7171,1,0,1970,98031,47.3952,-122.176,44
9197,1112700150,2015-01-27,405000.0,3,1,7373,1,0,1979,98034,47.7296,-122.233,36
9198,2622049052,2014-05-16,400000.0,3,2,83199,2,0,1973,98032,47.3581,-122.266,41
9199,423000035,2014-11-24,225000.0,3,1,6500,1,0,1954,98056,47.497,-122.171,60
9200,1555300490,2014-12-29,250000.0,3,1,7800,1,0,1967,98032,47.3784,-122.29,47
9201,6802210450,2015-03-31,272950.0,3,2,9096,1,0,1991,98022,47.1937,-121.99,24
9202,7853310150,2014-07-22,625000.0,5,1,5324,2,0,2007,98065,47.523,-121.875,7
9203,4086300065,2014-07-18,670000.0,3,1,2147,1,0,1910,98102,47.6362,-122.324,104
9204,809003085,2015-04-01,1065000.0,3,2,3545,3,0,1990,98109,47.6389,-122.349,25
9205,259100110,2014-06-18,540000.0,3,1,8200,1,0,1963,98177,47.7602,-122.363,51
9206,2316800100,2014-11-05,525000.0,3,2,6725,2,0,2003,98059,47.4928,-122.142,11
9207,6414600051,2015-03-03,425000.0,2,1,17700,1,0,1947,98133,47.7244,-122.331,68
9208,1704900206,2014-06-02,465500.0,3,1,7004,1,0,1965,98118,47.5557,-122.28,49
9209,7853301240,2014-07-17,443500.0,3,2,5866,2,0,2006,98065,47.5403,-121.889,8
9210,3420069055,2014-12-03,350000.0,4,2,499571,1,0,1972,98022,47.1808,-122.023,42
9211,1726069198,2014-09-18,850000.0,3,2,91911,2,0,1984,98077,47.737,-122.074,30
9212,4468400211,2015-02-20,205000.0,3,2,952,3,0,2008,98133,47.7098,-122.333,7
9213,1864900230,2014-06-26,315000.0,4,2,10200,1,0,1977,98042,47.4157,-122.161,37
9214,8079040490,2014-06-23,470000.0,3,2,8221,2,0,1992,98059,47.5085,-122.15,22
9215,7856400410,2014-07-29,1100000.0,4,2,8540,1,0,1973,98006,47.5603,-122.158,41
9216,1825079018,2014-11-20,340000.0,3,1,46382,1,0,1979,98053,47.6458,-121.955,35
9217,5151600120,2014-06-18,310000.0,4,2,12672,1,0,1960,98003,47.3334,-122.323,54
9218,4024101050,2014-06-02,305000.0,3,1,13475,1,0,1950,98155,47.7543,-122.306,64
9219,2854800090,2014-07-10,307150.0,3,1,6752,1,0,1959,98056,47.4993,-122.176,55
9220,1726600120,2014-07-01,729032.0,4,2,12866,1,0,1977,98005,47.6388,-122.167,37
9221,627300195,2015-03-03,750000.0,5,2,9960,1,0,1958,98008,47.5858,-122.112,57
9222,2140900100,2015-02-03,289000.0,4,2,3207,2,0,2006,98042,47.3507,-122.16,9
9223,446000150,2015-04-15,480000.0,3,1,5700,1,0,1950,98115,47.6883,-122.282,65
9224,7436500120,2015-02-19,529000.0,3,1,7367,1,0,1974,98033,47.6722,-122.167,41
9225,6917700195,2014-07-28,585000.0,3,1,4800,2,0,1944,98199,47.6567,-122.397,70
9226,4377000100,2014-09-25,704000.0,4,2,12500,1,0,1976,98052,47.6278,-122.11,38
9227,925049278,2015-03-04,607000.0,4,2,4054,1,0,1926,98115,47.6744,-122.301,89
9228,7558750120,2015-03-10,580000.0,3,2,8188,2,0,1978,98052,47.6883,-122.113,37
9229,7856610490,2014-08-05,875000.0,5,2,8564,2,0,1976,98006,47.5622,-122.153,38
9230,9346930100,2014-10-15,610000.0,4,2,9350,1,0,1976,98006,47.5614,-122.13,38
9232,7214700580,2014-06-08,510000.0,4,2,62290,2,0,1976,98077,47.7603,-122.074,38
9233,4237901075,2015-03-05,733000.0,4,2,5002,1,0,1977,98199,47.6637,-122.401,38
9234,302000375,2014-08-14,169100.0,3,2,18304,1,0,1953,98001,47.3206,-122.269,61
9235,302000375,2015-05-06,250000.0,3,2,18304,1,0,1953,98001,47.3206,-122.269,62
9236,6843300090,2014-11-03,500000.0,4,2,35100,2,0,1977,98075,47.5913,-122.012,37
9237,3524039144,2014-10-07,700000.0,2,1,9855,1,0,1948,98136,47.5264,-122.384,66
9238,1787250210,2014-12-22,379000.0,4,2,5225,2,0,2001,98058,47.4244,-122.151,13
9239,3022079080,2014-07-15,650000.0,4,2,222156,2,0,2002,98010,47.3608,-121.97,12
9240,2402100205,2014-11-19,412133.0,2,1,4400,1,0,1948,98103,47.6903,-122.332,66
9241,1973800150,2015-04-02,480000.0,4,2,14190,1,0,1962,98034,47.718,-122.242,53
9242,5315100805,2014-12-18,650000.0,3,1,10245,1,0,1957,98040,47.5833,-122.241,57
9243,8682262240,2015-03-30,505000.0,2,2,5065,2,0,2005,98053,47.7175,-122.034,10
9244,9541600490,2015-05-05,931088.0,4,2,17400,1,0,1957,98005,47.5963,-122.171,58
9245,686200490,2014-09-26,570000.0,4,1,7700,1,0,1964,98008,47.626,-122.112,50
9246,8121101380,2014-08-13,475000.0,3,1,4635,1,0,1919,98144,47.57,-122.285,95
9247,9198600035,2014-08-05,240000.0,6,1,8594,1,0,1959,98188,47.4594,-122.273,55
9248,322069141,2015-01-14,462000.0,4,2,47480,1,0,1979,98038,47.4258,-122.021,36
9249,2523039054,2015-02-10,1115000.0,3,2,22873,2,0,1912,98166,47.4567,-122.369,103
9250,1446401540,2014-09-16,243000.0,3,1,6600,1,0,1970,98168,47.4845,-122.33,44
9251,9541600015,2015-02-11,660000.0,4,2,15375,1,0,1957,98005,47.5956,-122.174,58
9252,7352200025,2014-10-13,1190000.0,2,1,8112,1,1,1939,98125,47.7134,-122.277,75
9253,853600150,2014-05-24,1680000.0,4,4,68257,2,0,1998,98014,47.6113,-121.952,16
9255,7853230720,2014-09-10,368000.0,3,2,4307,2,0,2004,98065,47.53,-121.848,10
9256,8562750220,2014-11-20,811500.0,5,4,4500,2,0,2004,98027,47.5402,-122.069,10
9257,3995700325,2014-06-04,275000.0,2,1,8149,1,0,1948,98155,47.7406,-122.302,66
9258,2387400120,2014-09-29,650000.0,4,2,6005,2,0,2001,98033,47.6922,-122.174,13
9259,822039146,2015-02-19,485000.0,3,2,50654,1,0,1995,98070,47.4154,-122.458,20
9260,1925069183,2014-08-15,425000.0,3,2,10018,1,0,1976,98052,47.6366,-122.094,38
9261,6205500580,2014-12-10,530000.0,3,2,13775,1,0,1978,98005,47.5875,-122.177,36
9262,8835400805,2014-05-22,657000.0,4,1,8520,1,0,1954,98118,47.5445,-122.263,60
9263,1518000230,2014-12-31,315000.0,4,2,3770,1,0,2002,98019,47.7368,-121.968,12
9264,4053200410,2014-05-13,273000.0,4,1,22870,1,0,1954,98042,47.3187,-122.081,60
9265,2141300620,2014-09-15,550000.0,3,2,13252,1,0,1975,98006,47.5582,-122.139,39
9266,3278602170,2014-12-15,347000.0,2,2,1705,2,0,2006,98126,47.5482,-122.374,8
9267,3876310300,2014-06-06,525000.0,5,2,8000,1,0,1972,98034,47.7283,-122.17,42
9268,8141200027,2014-09-25,490000.0,3,1,1343,2,0,2007,98112,47.6236,-122.306,7
9269,3034200543,2014-12-29,500000.0,3,2,7916,2,0,1978,98133,47.7175,-122.339,36
9270,7787050180,2015-01-28,585000.0,3,2,7282,2,0,2008,98059,47.4826,-122.149,7
9271,3760500475,2014-11-06,926500.0,4,2,17802,1,0,1981,98034,47.7004,-122.229,33
9272,9301301145,2014-10-24,465000.0,1,1,3200,1,0,1927,98109,47.6361,-122.343,87
9273,5615100330,2015-03-27,200000.0,4,2,8160,1,0,1975,98022,47.2114,-121.986,40
9274,4139500410,2015-01-26,1680000.0,6,4,16747,2,0,1998,98006,47.5512,-122.11,17
9275,722039087,2014-09-23,220500.0,2,1,57499,1,0,1949,98070,47.4145,-122.463,65
9276,722039087,2015-05-04,329000.0,2,1,57499,1,0,1949,98070,47.4145,-122.463,66
9277,8129700644,2014-07-03,715000.0,3,4,2250,3,0,1997,98103,47.6598,-122.355,17
9278,8129700644,2015-04-24,780000.0,3,4,2250,3,0,1997,98103,47.6598,-122.355,18
9279,4443800385,2014-08-18,410000.0,2,1,4080,1,0,1949,98117,47.6842,-122.393,65
9280,4443800385,2015-05-06,778100.0,2,1,4080,1,0,1949,98117,47.6842,-122.393,66
9281,7405700015,2015-03-30,406000.0,3,1,11292,1,0,1952,98133,47.7429,-122.358,63
9282,2780400035,2014-05-05,665000.0,4,2,5900,1,0,1963,98115,47.6809,-122.286,51
9283,5562100325,2014-11-25,305000.0,2,1,8212,1,0,1947,98133,47.7444,-122.341,67
9284,7437101030,2014-08-22,265000.0,3,2,7668,2,0,1991,98038,47.3505,-122.027,23
9285,3856904610,2014-10-02,485000.0,4,1,4080,1,0,1923,98105,47.6696,-122.324,91
9286,1423069095,2014-05-07,600000.0,3,2,108900,1,0,1977,98027,47.4824,-122.0,37
9287,2523400205,2015-04-21,510000.0,2,1,5100,1,0,1940,98136,47.5573,-122.392,75
9288,3530420110,2014-05-21,195000.0,2,1,3899,1,0,1972,98198,47.3792,-122.321,42
9289,6046401030,2014-05-28,432500.0,3,1,5100,1,0,1965,98103,47.6911,-122.347,49
9290,8563000770,2014-12-10,490000.0,3,1,8433,1,0,1967,98008,47.6226,-122.103,47
9291,2215900180,2014-07-11,270000.0,3,2,7165,2,0,1992,98038,47.3498,-122.058,22
9292,2771602450,2014-08-26,370000.0,2,1,2102,2,0,1984,98119,47.6374,-122.375,30
9293,722059233,2014-12-15,327500.0,3,2,12027,2,0,1991,98031,47.4084,-122.213,23
9294,1257201095,2015-03-23,826000.0,2,1,6120,1,0,1908,98103,47.6739,-122.329,107
9295,4391600035,2014-07-01,510000.0,3,1,7020,2,0,1934,98010,47.3264,-122.038,80
9296,625049310,2015-03-11,587750.0,2,1,4730,1,0,1941,98103,47.6876,-122.341,74
9297,424059100,2015-03-27,449228.0,5,2,24750,1,0,1965,98005,47.5897,-122.179,50
9298,1422029138,2014-09-02,565000.0,3,2,217805,1,0,1999,98070,47.3942,-122.515,15
9299,2723069146,2015-04-24,660000.0,4,2,186436,2,0,2000,98038,47.4475,-122.034,15
9300,5112800042,2014-12-03,400000.0,5,2,19200,1,0,1977,98058,47.4496,-122.083,37
9301,579002870,2014-05-06,612500.0,4,2,5000,1,0,1949,98117,47.6992,-122.379,65
9302,2461900790,2015-03-13,560000.0,4,1,6250,1,0,1917,98136,47.5506,-122.385,98
9303,6788200360,2014-09-03,727000.0,3,2,4200,1,0,1939,98112,47.6412,-122.302,75
9304,1018000110,2015-04-23,224000.0,4,3,7609,2,0,1976,98002,47.2943,-122.227,39
9305,7701960720,2014-10-17,1080000.0,4,2,35267,2,0,1990,98077,47.7108,-122.071,24
9306,9477201530,2015-04-23,439000.0,3,2,7565,1,0,1977,98034,47.7288,-122.191,38
9307,1821069072,2014-05-08,335000.0,3,1,87625,1,0,1980,98092,47.3043,-122.094,34
9308,5035300572,2014-10-16,779000.0,4,1,4912,1,0,1937,98199,47.6523,-122.412,77
9309,1023089019,2014-07-30,452000.0,5,1,47916,1,0,1948,98045,47.4881,-121.777,66
9310,2710600015,2015-03-27,775000.0,4,3,5304,1,0,1947,98115,47.6762,-122.285,68
9311,1502400300,2014-09-16,235000.0,3,1,8362,1,0,1967,98003,47.3121,-122.323,47
9312,4045700115,2014-10-28,370000.0,3,1,37913,2,0,1953,98001,47.2875,-122.289,61
9313,7504010590,2014-11-14,790000.0,4,3,12070,2,0,1976,98074,47.6371,-122.058,38
9314,4389200610,2014-12-01,903000.0,2,1,7800,1,0,1947,98004,47.6142,-122.209,67
9315,1321039076,2014-06-27,209950.0,3,1,9583,1,0,1967,98023,47.3044,-122.366,47
9316,4123800180,2014-08-27,309000.0,3,2,7859,2,0,1988,98038,47.3772,-122.045,26
9317,6415100410,2014-06-09,440000.0,3,1,8153,1,0,1948,98125,47.7303,-122.329,66
9318,4420600015,2014-10-06,571500.0,4,2,25990,2,0,1959,98001,47.2993,-122.293,55
9319,3856901880,2014-08-15,514000.0,2,1,4000,1,0,1906,98105,47.6711,-122.328,108
9320,3878900395,2014-07-28,323000.0,3,1,12500,1,0,1947,98178,47.5087,-122.25,67
9321,9183701345,2014-11-03,290000.0,2,1,7575,1,0,2002,98030,47.3776,-122.228,12
9322,7768700300,2014-12-05,2575000.0,4,4,15408,2,0,2006,98004,47.6071,-122.212,8
9323,3536900110,2014-10-09,1362500.0,3,2,21318,1,0,1979,98004,47.6381,-122.224,35
9324,7518503830,2014-07-23,551000.0,4,1,5100,1,0,1946,98117,47.6769,-122.381,68
9325,2125059161,2014-10-23,960000.0,4,2,43560,1,0,1979,98005,47.6426,-122.18,35
9326,2597520720,2014-11-03,720000.0,5,2,9525,2,0,1989,98006,47.5442,-122.138,25
9327,109200730,2014-05-06,218000.0,3,1,7684,1,0,1979,98023,47.2975,-122.37,35
9328,2621750110,2014-12-23,334950.0,4,2,7000,2,0,1997,98042,47.3718,-122.109,17
9329,8644400040,2014-07-29,605000.0,4,2,31584,2,0,1979,98074,47.6153,-122.054,35
9330,4237901345,2014-12-17,825000.0,4,3,4477,2,0,2006,98199,47.664,-122.402,8
9331,8731982250,2014-08-12,268500.0,4,1,8000,1,0,1974,98023,47.3193,-122.383,40
9332,7942100180,2014-06-27,230000.0,3,1,9600,1,0,1969,98042,47.3828,-122.09,45
9333,3324079089,2014-11-21,1335000.0,4,4,202554,2,0,2000,98027,47.5269,-121.922,14
9334,7147800015,2015-04-01,245500.0,2,1,9782,1,0,1955,98188,47.441,-122.282,60
9335,2826049023,2014-07-29,440000.0,3,2,7989,1,0,1982,98125,47.7077,-122.299,32
9336,3905081530,2014-10-07,571500.0,4,2,5799,2,0,1993,98029,47.5702,-121.995,21
9337,9543000945,2015-04-27,182500.0,3,2,4744,2,0,1997,98001,47.2734,-122.248,18
9338,402000145,2014-10-28,217000.0,2,1,5600,1,0,1951,98118,47.5297,-122.277,63
9339,4364200015,2015-01-09,335000.0,2,1,5248,1,0,1941,98126,47.5318,-122.374,74
9340,2979800845,2014-05-24,501000.0,2,1,4320,1,0,1924,98115,47.6846,-122.317,90
9341,7230900120,2014-10-27,339950.0,3,2,7641,1,0,1979,98056,47.5053,-122.186,35
9342,5018200155,2015-01-21,340000.0,3,1,10403,1,0,1968,98198,47.4092,-122.295,47
9343,6743700317,2015-02-04,582500.0,2,1,23779,1,0,1966,98033,47.6948,-122.172,49
9344,3738900035,2014-08-25,298800.0,2,1,8189,1,0,1948,98155,47.735,-122.306,66
9345,1328300040,2015-03-12,317500.0,6,1,8400,1,0,1977,98058,47.4414,-122.129,38
9346,952000495,2015-04-02,598000.0,4,2,5118,1,0,1926,98126,47.5671,-122.378,89
9347,7996700220,2015-04-30,375000.0,2,2,2240,2,0,1980,98133,47.7154,-122.341,35
9348,7972601445,2015-01-16,465000.0,4,2,7650,2,0,1996,98106,47.5296,-122.342,19
9349,3751601785,2015-02-25,551870.0,3,2,18400,2,0,2006,98001,47.2867,-122.27,9
9350,7212650650,2014-05-08,295000.0,3,2,7229,2,0,1993,98003,47.2659,-122.31,21
9351,2413300730,2014-09-24,263500.0,4,1,6375,1,0,1977,98003,47.3268,-122.328,37
9352,8127700735,2014-06-16,1095000.0,4,4,8400,2,0,1958,98199,47.6402,-122.395,56
9353,2113701080,2014-11-12,300000.0,2,1,4010,1,0,1920,98106,47.5296,-122.351,94
9354,5700000120,2014-07-22,780000.0,4,1,4500,1,0,1924,98144,47.5824,-122.293,90
9355,3172600031,2015-03-27,325000.0,3,1,7936,1,0,1956,98106,47.5201,-122.366,59
9356,66000265,2014-08-07,370000.0,2,1,6550,1,0,1949,98126,47.5478,-122.381,65
9357,4045800040,2014-07-25,715000.0,4,2,10000,1,0,1974,98052,47.6383,-122.099,40
9358,1430800100,2015-01-16,356000.0,4,2,12500,1,0,1938,98166,47.4713,-122.355,77
9359,2473411240,2015-03-24,329950.0,4,1,7208,1,0,1976,98058,47.4483,-122.13,39
9360,2877100985,2014-06-23,490000.0,3,2,2500,2,0,1984,98117,47.6762,-122.36,30
9361,4310701575,2014-06-10,429000.0,3,3,1246,3,0,2005,98103,47.6981,-122.34,9
9362,7715801030,2015-03-31,510000.0,4,2,8125,2,0,1983,98074,47.6255,-122.059,32
9363,7202331050,2014-09-24,550000.0,3,2,4080,2,0,2003,98053,47.6825,-122.038,11
9364,8820903555,2015-01-05,467500.0,3,1,6453,1,0,1956,98125,47.7139,-122.288,59
9365,5708500315,2014-06-23,615000.0,5,2,4180,1,0,1926,98116,47.575,-122.388,88
9366,526059103,2014-10-13,325000.0,2,1,15120,1,0,1953,98011,47.7669,-122.206,61
9367,1352300315,2014-08-08,219950.0,2,1,4120,2,0,1907,98055,47.488,-122.2,107
9368,3307700150,2015-04-13,950000.0,3,1,9830,1,0,1946,98040,47.5905,-122.245,69
9369,809001400,2014-09-22,925000.0,3,1,3200,1,0,1912,98109,47.6351,-122.352,102
9370,6123600090,2014-05-19,251200.0,4,1,8250,1,0,1953,98148,47.425,-122.332,61
9371,8651401720,2014-09-18,215000.0,3,1,5304,1,0,1968,98042,47.3632,-122.087,46
9372,6386700110,2014-08-05,245000.0,3,2,8208,1,0,1970,98023,47.3109,-122.362,44
